stock_code,name,name_abbr,tax_code,industry_code,company_type,industry
6426,統新光訊股份有限公司,統新,13111161,27,上市,通信網路業
6735,美達科技股份有限公司,美達科技,13115906,31,上櫃,其他電子業
6515,穎崴科技股份有限公司,穎崴,13145774,24,上市,半導體業
5263,智崴資訊科技股份有限公司,智崴,13158496,32,上櫃,文化創意業
1786,科妍生物科技股份有限公司,科妍,13159100,22,上市,生技醫療業
1434,福懋興業股份有限公司,福懋,14001199,4,上市,紡織纖維
6192,巨路國際股份有限公司,巨路,14033663,31,上市,其他電子業
2915,潤泰全球股份有限公司,潤泰全,14053007,18,上市,貿易百貨
1710,東聯化學股份有限公司,東聯,14057995,21,上市,化學工業
8941,關中股份有限公司,關中,14062738,38,上櫃,居家生活
5842,兆豐票券金融股份有限公司,兆豐票券,14067826,17,公開發行,金融保險
1731,美吾華股份有限公司,美吾華,14089976,22,上市,生技醫療業
1321,大洋塑膠工業股份有限公司,大洋,15024509,3,上市,塑膠工業
1242,新東陽股份有限公司,新東陽,15319335,2,公開發行,食品工業
2701,萬華企業股份有限公司,萬企,15415013,16,上市,觀光事業
1711,臺灣永光化學工業股份有限公司,永光,15458455,21,上市,化學工業
8921,沈氏藝術印刷股份有限公司,沈氏,15820097,20,上櫃,其他
4580,捷流閥業股份有限公司,捷流閥業,15877936,5,上櫃,電機機械
3631,晟楠科技股份有限公司,晟楠,15979384,28,上櫃,電子零組件業
2498,宏達國際電子股份有限公司,宏達電,16003518,27,上市,通信網路業
8068,全達國際股份有限公司,全達,16003714,29,上櫃,電子通路業
3081,聯亞光電工業股份有限公司,聯亞,16022634,27,上櫃,通信網路業
6613,朋億股份有限公司,朋億*,16034271,31,上櫃,其他電子業
3551,世禾科技股份有限公司,世禾,16044341,35,上櫃,綠能環保
3447,展達通訊股份有限公司,展達,16045290,27,上市,通信網路業
8040,九暘電子股份有限公司,九暘,16069953,24,上櫃,半導體業
8312,東亞有線電視股份有限公司,東亞有線,16080958,20,公開發行,其他
8163,達方電子股份有限公司,達方,16081507,25,上市,電腦及週邊設備業
6239,力成科技股份有限公司,力成,16082267,24,上市,半導體業
6143,振曜科技股份有限公司,振曜,16084080,27,上櫃,通信網路業
8309,吉元有線電視股份有限公司,吉元,16085145,20,公開發行,其他
8308,中投有線電視股份有限公司,中投有線,16085715,20,公開發行,其他
8310,長德有線電視股份有限公司,長德有線,16085813,20,公開發行,其他
8305,群健有線電視股份有限公司,群健,16085969,20,公開發行,其他
3570,大塚資訊科技股份有限公司,大塚,16088678,30,上櫃,資訊服務業
6856,鑫傳國際多媒體科技股份有限公司,鑫傳,16089901,32,興櫃,文化創意業
2895,陽信商業銀行股份有限公司,陽信銀行,16091049,17,公開發行,金融保險
5438,東友科技股份有限公司,東友,16091527,25,上櫃,電腦及週邊設備業
5862,板信商業銀行股份有限公司,板信銀行,16093877,17,公開發行,金融保險
6236,中湛股份有限公司,中湛,16094290,20,上櫃,其他
3004,豐達科技股份有限公司(原宏達),豐達科,16095404,10,上市,鋼鐵工業
2899,台北金融大樓股份有限公司,金融大樓,16095410,20,公開發行,其他
8046,南亞電路板股份有限公司,南電,16096804,28,上市,電子零組件業
2645,長榮航太科技股份有限公司,長榮航太,16097775,15,上市,航運業
8096,擎亞電子股份有限公司,擎亞,16099112,29,上櫃,電子通路業
6208,日揚科技股份有限公司,日揚,16101031,28,上櫃,電子零組件業
6844,諾貝兒寶貝股份有限公司,諾貝兒,16115725,22,興櫃,生技醫療業
4113,聯上實業股份有限公司,聯上,16126477,14,上櫃,建材營造
6147,頎邦科技股份有限公司,頎邦,16130009,24,上櫃,半導體業
8150,南茂科技股份有限公司,南茂,16130042,24,上市,半導體業
3624,光頡科技股份有限公司,光頡,16130084,28,上櫃,電子零組件業
1789,台灣神隆股份有限公司,神隆,16130161,22,上市,生技醫療業
1733,五鼎生物技術股份有限公司,五鼎,16130182,22,上市,生技醫療業
3006,晶豪科技股份有限公司,晶豪科,16130280,24,上市,半導體業
5222,全訊科技股份有限公司,全訊,16130296,24,上市,半導體業
8343,科學城物流股份有限公司,科學城,16130319,20,公開發行,其他
6202,盛群半導體股份有限公司,盛群,16130330,24,上市,半導體業
3016,嘉晶電子股份有限公司,嘉晶,16130388,24,上市,半導體業
3257,虹冠電子工業股份有限公司,虹冠電,16130417,24,上市,半導體業
8086,宏捷科技股份有限公司,宏捷科,16130423,24,上櫃,半導體業
8279,生展生物科技股份有限公司,生展,16130471,22,上櫃,生技醫療業
3197,源河生技應用股份有限公司,源河生技,16130893,13,公開發行,電子工業
6182,合晶科技股份有限公司,合晶,16138282,24,上櫃,半導體業
6233,旺玖科技股份有限公司,旺玖,16177572,24,上櫃,半導體業
3633,云光科技股份有限公司,云光,16177616,26,興櫃,光電業
8039,台虹科技股份有限公司,台虹,16198345,28,上市,電子零組件業
3228,金麗科技股份有限公司,金麗科,16200855,24,上櫃,半導體業
8087,華鎂鑫科技股份有限公司,華鎂鑫,16203494,35,上櫃,綠能環保
8038,長園科技實業股份有限公司,長園科,16207745,28,上櫃,電子零組件業
3234,光環科技股份有限公司,光環,16211142,27,上櫃,通信網路業
3467,台灣精材股份有限公司,台灣精材,16218308,13,公開發行,電子工業
4426,利勤實業股份有限公司,利勤,16229261,4,上市,紡織纖維
6150,撼訊科技股份有限公司,撼訊,16238655,25,上櫃,電腦及週邊設備業
6216,居易科技股份有限公司,居易,16242320,27,上市,通信網路業
6138,茂達電子股份有限公司,茂達,16252902,24,上櫃,半導體業
6225,天瀚科技股份有限公司,天瀚,16253228,26,上市,光電業
8083,瑞穎股份有限公司,瑞穎,16264415,5,上櫃,電機機械
3056,富華創新股份有限公司,富華新,16264908,14,上市,建材營造
3221,台灣嘉碩科技股份有限公司,台嘉碩,16264983,27,上櫃,通信網路業
3483,力致科技股份有限公司,力致,16266820,25,上櫃,電腦及週邊設備業
3323,加百裕工業股份有限公司,加百裕,16271936,25,上櫃,電腦及週邊設備業
3168,眾福科技股份有限公司,眾福科,16274722,26,興櫃,光電業
6726,鑫亞電通股份有限公司,鑫亞電通,16296444,20,公開發行,其他
3430,奇鈦科技股份有限公司,奇鈦科,16297788,21,上櫃,化學工業
3443,創意電子股份有限公司,創意,16299879,24,上市,半導體業
3356,奇偶科技股份有限公司,奇偶,16302558,26,上市,光電業
4169,泰宗生物科技股份有限公司,泰宗,16307131,22,興櫃,生技醫療業
3205,佰研生化科技股份有限公司,佰研,16313696,22,上櫃,生技醫療業
6186,新潤興業股份有限公司,新潤,16318881,14,上櫃,建材營造
8272,全景軟體股份有限公司,全景軟體,16325089,20,公開發行,其他
6269,台郡科技股份有限公司,台郡,16347324,28,上市,電子零組件業
8107,大億金茂股份有限公司,大億金茂,16359284,5,上櫃,電機機械
6977,聯純科技股份有限公司,聯純,16364857,35,興櫃,綠能環保
3523,迎輝科技股份有限公司,迎輝,16366341,26,上櫃,光電業
3150,鈺寶科技股份有限公司,鈺寶,16372688,24,興櫃,半導體業
6532,瑞耘科技股份有限公司,瑞耘,16394917,24,上櫃,半導體業
3680,家登精密工業股份有限公司,家登,16406379,24,上櫃,半導體業
6112,邁達特數位股份有限公司,邁達特,16428796,30,上市,資訊服務業
8291,尚茂電子材料股份有限公司,尚茂,16431363,28,上櫃,電子零組件業
8105,凌巨科技股份有限公司,凌巨,16432742,26,上市,光電業
6224,聚鼎科技股份有限公司,聚鼎,16433242,28,上市,電子零組件業
3306,鼎天國際股份有限公司,鼎天,16433708,27,上櫃,通信網路業
6265,方土昶股份有限公司,方土昶,16436439,29,上櫃,電子通路業
5297,廣化科技股份有限公司,廣化,16436867,24,興櫃,半導體業
3051,力特光電科技股份有限公司,力特,16439169,26,上市,光電業
8041,東元精電股份有限公司,東元精電,16439631,5,興櫃,電機機械
8049,晶采光電科技股份有限公司,晶采,16440433,26,上櫃,光電業
3152,璟德電子工業股份有限公司,璟德,16443570,27,上櫃,通信網路業
3628,盈正豫順電子股份有限公司,盈正,16444732,31,上櫃,其他電子業
2633,台灣高速鐵路股份有限公司,台灣高鐵,16446274,15,上市,航運業
4754,國碳科技股份有限公司,國碳科,16446422,21,上櫃,化學工業
8368,屏南有線電視股份有限公司,屏南有線,16446470,20,公開發行,其他
8358,金居開發股份有限公司,金居,16447610,28,上櫃,電子零組件業
8327,洄瀾有線電視股份有限公司,洄瀾有線,16449841,20,公開發行,其他
6116,瀚宇彩晶股份有限公司,彩晶,16450500,26,上市,光電業
4582,聚恆科技股份有限公司,聚恆,16452612,35,興櫃,綠能環保
2641,正德海運股份有限公司,正德,16467798,15,上櫃,航運業
3284,太普高精密影像股份有限公司,太普高,16469727,20,上櫃,其他
6779,鋐昇實業股份有限公司,鋐昇,16476467,20,公開發行,其他
8064,東捷科技股份有限公司,東捷,16491312,26,上櫃,光電業
6243,迅杰科技股份有限公司,迅杰,16505809,24,上市,半導體業
3563,牧德科技股份有限公司,牧德,16522758,26,上市,光電業
6916,華凌光電股份有限公司,華凌,16527682,26,興櫃,光電業
6743,安普新股份有限公司,安普新,16540496,31,上市,其他電子業
5212,凌網科技股份有限公司,凌網,16541333,30,上櫃,資訊服務業
8215,明基材料股份有限公司,明基材,16549778,26,上市,光電業
4115,善德生化科技股份有限公司,善德生技,16549813,22,興櫃,生技醫療業
8261,富鼎先進電子股份有限公司,富鼎,16550923,24,上市,半導體業
3135,凌航科技股份有限公司,凌航,16561718,24,興櫃,半導體業
1799,易威生醫科技股份有限公司,易威,16570131,22,上櫃,生技醫療業
5271,紘通企業股份有限公司,紘通,16576851,28,興櫃,電子零組件業
4736,泰博科技股份有限公司,泰博,16584326,22,上櫃,生技醫療業
3163,波若威科技股份有限公司,波若威,16586555,27,上櫃,通信網路業
6865,偉康科技股份有限公司,偉康科技,16590299,30,上櫃,資訊服務業
4118,友合生化科技股份有限公司,友合生化,16592888,7,公開發行,化學生技醫療
3062,建漢科技股份有限公司,建漢,16594892,27,上市,通信網路業
8249,菱光科技股份有限公司,菱光,16596646,28,上市,電子零組件業
3211,順達科技股份有限公司,順達,16596982,25,上櫃,電腦及週邊設備業
6284,佳邦科技股份有限公司,佳邦,16599215,28,上櫃,電子零組件業
8044,網路家庭國際資訊股份有限公司,網家,16606102,36,上櫃,數位雲端
6111,大宇資訊股份有限公司,大宇資,16612907,32,上櫃,文化創意業
3324,雙鴻科技股份有限公司,雙鴻,16619628,31,上櫃,其他電子業
6231,系微股份有限公司,系微,16627697,30,上櫃,資訊服務業
8059,凱碩科技股份有限公司,凱碩,16631735,27,上櫃,通信網路業
3227,原相科技股份有限公司,原相,16633261,24,上櫃,半導體業
4908,前鼎光電股份有限公司,前鼎,16634613,27,上櫃,通信網路業
8440,綠電再生股份有限公司,綠電,16636181,35,上櫃,綠能環保
3224,三顧股份有限公司,三顧,16657495,29,上櫃,電子通路業
3390,旭軟電子科技股份有限公司,旭軟,16674213,28,上櫃,電子零組件業
4131,浩泰精準股份有限公司,浩泰,16680539,22,上櫃,生技醫療業
3526,凡甲科技股份有限公司,凡甲,16691156,28,上櫃,電子零組件業
6782,視陽光學股份有限公司,視陽,16693062,22,上市,生技醫療業
2245,詠勝昌股份有限公司,詠勝昌,16696080,5,興櫃,電機機械
4765,磐采股份有限公司,磐采,16705686,21,興櫃,化學工業
3374,精材科技股份有限公司,精材,16741846,24,上櫃,半導體業
3585,聯致科技股份有限公司,聯致,16742182,28,興櫃,電子零組件業
3672,康聯訊科技股份有限公司,康聯訊,16744506,27,上櫃,通信網路業
8255,朋程科技股份有限公司,朋程,16748101,5,上櫃,電機機械
1783,和康生物科技股份有限公司,和康生,16749811,22,上市,生技醫療業
3317,尼克森微電子股份有限公司,尼克森,16752651,24,上櫃,半導體業
1597,直得科技股份有限公司,直得,16755427,5,上市,電機機械
6198,瑞築建設股份有限公司,瑞築,16759177,24,上櫃,半導體業
4108,懷特生技新藥股份有限公司,懷特,16766281,22,上市,生技醫療業
3259,鑫創科技股份有限公司,鑫創,16766959,24,上櫃,半導體業
5216,台灣優燈股份有限公司,優燈,16772832,13,公開發行,電子工業
6648,斯其大科技股份有限公司,斯其大,16790212,31,興櫃,其他電子業
3525,就業情報資訊股份有限公司,就業情報,16795238,13,公開發行,電子工業
3158,嘉實資訊股份有限公司,嘉實,16795856,30,興櫃,資訊服務業
3438,台灣類比科技股份有限公司,類比科,16795912,24,上櫃,半導體業
6990,華鉬實業股份有限公司,華鉬-新,16803770,35,興櫃,綠能環保
9960,邁達康網路事業股份有限公司,邁達康,16824183,37,上櫃,運動休閒
3663,鑫科材料科技股份有限公司,鑫科,16827203,31,上櫃,其他電子業
5827,華泰商業銀行股份有限公司,華泰銀行,16831570,17,公開發行,金融保險
5830,三信商業銀行股份有限公司,三信商銀,16832487,17,公開發行,金融保險
1815,富喬工業股份有限公司,富喬,16834268,28,上櫃,電子零組件業
